notes: n=200, m=13468, elb=1, eub=20, conf_density=0.0003, clb=25, cub= 200, seed= 5361
p spec 200 13468 27206
s 186
t 124
a 0 1 2
c 165 15 89 110 80
c 60 101 19 108 37
c 130 75 152 171 137
c 4 26 110 64 34
c 45 50 73 107 44
c 12 128 113 147 54
c 18 35 34 78 78
c 172 180 153 178 39
c 113 152 146 189 75
c 99 113 3 176 167
c 189 125 11 12 81
c 37 55 99 119 50
c 179 18 38 149 178
c 182 185 6 8 27
c 55 184 94 121 126
c 199 12 58 63 122
c 39 192 161 171 182
c 0 186 157 115 64
c 124 28 174 17 79
c 177 91 138 167 44
c 46 122 67 78 96
c 30 69 113 115 105
c 160 177 130 120 176
c 134 175 51 73 49
c 160 188 117 148 34
c 8 40 56 90 68
c 183 75 35 61 99
c 102 133 94 99 105
c 143 138 99 65 110
c 131 176 37 43 72
c 36 52 181 184 47
c 33 37 93 129 45
c 138 171 149 175 93
c 107 120 25 157 185
c 185 188 9 19 34
c 63 32 81 93 123
c 168 11 11 58 25
c 70 93 88 112 114
c 12 92 50 173 88
c 73 93 86 17 77
c 5 31 125 66 112
c 135 138 104 122 136
c 96 125 74 62 70
c 141 117 9 20 58
c 18 42 47 40 66
c 23 57 9 49 144
c 112 127 163 13 79
c 110 155 76 86 88
c 131 154 2 34 144
c 148 190 129 162 41
c 39 47 22 132 107
c 30 57 169 111 142
c 120 139 169 84 177
c 26 116 138 44 52
c 13 45 151 166 150
c 139 189 37 57 121
c 165 0 140 31 63
c 97 127 151 179 37
c 63 97 137 164 172
c 30 40 40 64 178
c 196 149 38 81 179
c 62 79 175 138 59
c 21 28 7 9 93
c 57 198 155 187 176
c 154 173 7 192 152
c 155 185 96 98 161
c 13 24 178 27 192
c 139 86 109 86 187
c 136 161 3 36 133
c 65 81 5 8 160
c 64 66 48 90 174
c 83 90 189 191 120
c 99 63 48 83 81
c 176 198 14 30 90
c 11 149 160 13 136
c 129 167 198 54 80
c 33 35 104 130 151
c 9 80 17 38 198
c 161 187 66 68 36
c 112 141 113 131 83
c 7 13 80 103 78
c 172 7 75 88 188
c 122 156 127 168 106
c 138 127 139 172 76
c 6 163 140 151 115
c 133 51 124 128 107
c 44 70 7 1 156
c 183 198 170 187 139
c 177 19 118 144 189
c 101 116 12 50 198
c 133 153 72 98 25
c 93 82 115 146 150
c 177 0 90 93 74
c 23 171 165 195 196
c 169 48 143 177 75
c 179 52 37 64 194
c 21 190 196 40 44
c 94 112 140 188 70
c 191 12 58 71 159
c 192 9 17 95 69
c 3 25 18 37 58
c 29 23 42 29 191
c 16 72 31 43 65
c 169 27 110 94 122
c 10 39 180 0 52
c 141 158 187 131 145
c 92 96 190 8 173
c 144 194 187 14 168
c 136 141 178 16 128
c 125 147 76 98 157
c 156 160 109 46 51
c 173 199 142 95 156
c 151 155 186 98 121
c 58 94 198 7 164
c 13 134 146 154 123
c 71 115 198 62 119
c 144 191 14 76 66
c 126 154 3 12 100
c 39 24 50 62 64
c 51 68 169 6 39
c 87 110 142 173 178
c 141 197 109 147 126
c 26 36 46 51 74
c 117 196 89 48 39
c 158 108 18 118 148
c 176 19 61 93 103
c 88 114 60 100 54
c 127 137 141 145 121
c 16 95 120 155 48
c 182 187 167 195 81
c 175 137 184 90 83
c 163 51 174 123 129
c 36 4 198 15 176
c 87 101 59 71 73
c 92 124 52 71 191
c 185 196 33 28 179
c 58 7 122 87 91
c 24 37 49 197 86
c 147 163 173 103 117
c 113 23 140 153 129
c 56 74 182 195 120
c 165 171 13 22 82
c 103 175 123 153 103
c 140 182 98 85 197
c 67 75 0 197 143
c 97 20 101 90 104
c 181 186 139 169 31
c 133 168 165 189 133
c 24 26 41 47 131
c 156 176 79 118 194
c 18 46 17 23 196
c 12 153 186 161 27
c 139 153 39 58 166
c 181 108 79 104 135
c 59 61 50 84 107
c 96 164 41 57 71
c 57 44 108 136 104
c 22 47 36 73 89
c 38 80 143 162 186
c 127 124 33 11 185
c 75 76 151 21 90
c 131 181 117 107 107
c 99 116 24 36 154
c 178 196 1 41 116
c 90 98 74 116 90
c 83 32 125 130 193
c 39 47 44 71 154
c 137 150 94 101 84
c 158 110 45 7 181
c 76 117 123 17 91
c 109 126 117 43 175
c 100 139 16 92 59
c 119 139 102 147 65
c 6 39 38 149 182
c 34 57 52 84 188
c 4 26 62 66 61
c 119 138 94 100 151
c 131 155 100 35 145
c 44 59 138 170 168
c 72 107 160 73 87
c 191 12 10 14 197
c 131 168 188 0 172
c 185 125 137 172 127
c 155 180 50 52 198
c 131 138 26 4 42
c 150 175 93 118 176
c 35 45 180 38 143
c 2 10 133 34 41
c 99 101 193 55 134
c 95 100 32 65 85
c 168 193 185 67 178
c 90 98 30 69 150
c 25 196 2 38 168
c 167 194 27 48 184
c 151 104 148 144 49
c 153 167 0 20 159
c 15 86 111 142 107
c 62 81 6 24 79
c 84 89 51 105 62
c 7 39 97 87 140
c 29 116 87 127 46
c 191 28 162 154 60
c 88 91 161 110 159
c 66 97 96 170 45
c 58 53 58 122 47
c 40 46 103 104 138
c 128 53 145 95 185
c 131 137 26 66 116
c 100 115 78 108 121
c 81 110 182 194 173
c 189 127 91 116 109
c 190 128 132 83 79
c 96 113 15 20 189
c 12 18 30 53 112
c 103 108 5 9 59
c 71 179 103 105 158
c 70 82 103 53 71
c 106 85 193 179 27
c 23 51 18 58 70
c 58 172 144 159 25
c 107 14 14 114 108
c 110 64 174 150 195
c 66 43 194 36 60
c 58 88 132 155 139
c 104 174 156 185 46
c 166 178 103 112 138
c 125 25 154 198 47
c 51 183 169 186 103
c 32 193 68 56 69
c 90 143 189 92 102
c 38 56 41 75 131
c 76 77 130 151 194
c 18 23 65 110 33
c 125 170 189 113 51
c 18 93 177 192 34
c 93 172 158 104 100
c 163 197 134 182 28
c 24 63 37 125 180
c 121 50 2 21 70
c 153 127 125 163 73
c 152 185 121 138 80
c 164 198 20 38 44
c 75 119 78 91 136
c 71 102 14 37 125
c 139 21 45 62 103
c 78 91 33 159 75
c 89 48 109 138 113
c 124 62 55 101 184
c 122 38 144 146 158
c 189 190 13 66 197
c 182 38 77 114 54
c 156 178 137 177 102
c 28 39 19 134 72
c 154 168 198 7 66
c 8 143 93 112 196
c 195 83 67 99 138
c 91 93 44 36 52
c 5 10 20 51 67
c 123 126 159 147 184
c 79 96 0 33 188
c 117 155 66 101 161
c 46 43 44 87 91
c 66 132 180 191 88
c 51 178 11 195 93
c 136 160 113 106 124
c 12 38 134 145 170
c 67 82 64 33 198
c 164 6 122 146 195
c 11 24 2 21 89
c 100 157 31 89 51
c 8 49 138 168 44
c 173 126 157 90 142
c 168 178 94 122 76
c 141 151 173 13 87
c 111 138 153 120 150
c 34 73 88 67 110
c 109 90 184 16 68
c 115 192 104 146 51
c 122 132 0 19 164
c 99 132 42 87 32
c 165 97 38 74 90
c 54 96 120 101 111
c 135 153 69 99 59
c 150 57 96 137 178
c 60 97 73 107 118
c 159 45 130 76 30
c 50 11 70 187 68
c 96 64 102 103 145
c 92 103 55 75 160
c 118 135 50 93 68
c 139 174 170 178 175
c 44 126 146 0 44
c 197 17 41 76 53
c 28 199 38 186 28
c 73 167 36 51 196
c 132 153 160 59 66
c 150 154 46 47 174
c 156 196 125 148 145
c 113 117 141 164 120
c 29 23 49 150 35
c 95 154 13 19 114
c 0 45 121 152 150
c 1 42 68 108 131
c 117 144 134 140 74
c 175 137 68 91 32
c 109 172 39 194 164
c 23 30 51 162 102
c 163 91 5 23 191
c 154 150 49 66 81
c 159 190 133 178 150
c 57 164 43 64 118
c 28 50 126 133 130
c 60 124 68 0 82
c 174 176 46 91 138
c 105 133 96 20 82
c 72 116 126 157 62
c 177 184 80 89 195
c 4 44 81 83 178
c 88 62 129 133 54
c 30 6 168 30 82
c 193 21 92 186 165
c 101 142 152 196 100
c 187 66 0 10 184
c 3 114 106 49 173
c 144 124 0 20 199
c 12 166 168 180 66
c 164 190 32 50 81
c 104 130 175 197 42
c 73 162 25 51 61
c 182 13 187 113 193
c 106 144 17 123 38
c 151 171 104 133 79
c 57 24 4 35 99
c 9 189 165 105 171
c 176 34 14 15 150
c 101 105 38 83 42
c 9 28 50 92 135
c 158 176 152 191 110
c 24 34 17 27 77
c 104 0 49 52 150
c 153 8 125 158 152
c 25 66 129 140 180
c 125 74 87 90 196
c 181 108 164 173 157
c 82 83 192 45 101
c 29 23 8 31 173
c 42 63 110 124 152
c 113 125 44 51 43
c 39 10 40 197 50
c 144 53 56 93 54
c 174 199 94 46 135
c 92 32 97 118 197
c 14 27 32 12 124
c 19 36 17 33 181
c 29 37 195 22 120
c 96 11 101 125 197
c 161 188 124 144 61
c 51 59 18 126 141
c 146 180 0 51 72
c 130 75 20 42 152
c 108 153 26 66 97
c 80 101 198 31 179
c 141 25 105 144 27
c 154 180 87 143 158
c 114 141 49 141 33
c 116 134 174 4 107
c 160 188 103 148 157
c 15 26 104 105 111
c 51 78 157 70 124
c 122 164 87 59 51
c 167 174 157 179 129
c 23 76 125 123 186
c 128 163 116 122 58
c 147 110 87 62 192
c 163 112 164 21 133
c 31 61 37 52 101
c 110 35 31 37 165
c 6 188 120 160 70
c 143 111 131 165 84
c 160 3 54 178 172
c 71 78 140 163 158
c 12 56 146 159 147
c 117 5 147 110 138
c 51 69 121 157 181
c 71 106 168 8 107
c 123 22 183 28 148
c 169 196 11 41 196
c 170 7 124 85 67
c 134 181 160 122 66
c 67 19 86 42 123
c 53 93 138 41 42
c 123 160 52 38 35
c 12 26 3 176 187
c 59 20 21 107 141
c 139 180 174 0 61
c 18 147 176 183 140
c 36 78 164 191 72
c 188 28 40 196 171
c 43 75 98 118 159
c 53 75 150 151 105
c 106 149 23 39 34
c 121 34 168 4 126
c 177 181 52 4 100
c 139 164 17 167 53
c 184 18 107 112 198
c 85 94 66 75 164
c 64 193 25 70 75
c 43 56 53 74 185
c 112 113 155 197 157
c 88 36 105 119 69
c 3 147 3 23 158
c 54 77 35 66 136
c 14 52 38 78 107
c 38 84 159 185 79
c 180 19 119 159 127
c 162 18 88 104 117
c 5 50 45 65 155
c 62 155 168 199 91
c 19 40 8 196 172
c 98 131 58 60 119
c 146 170 45 78 131
c 173 174 34 65 110
c 0 120 197 154 61
c 1 20 190 1 46
c 33 103 90 120 108
c 39 72 161 182 79
c 72 90 184 134 60
c 33 61 81 117 169
c 5 32 124 140 34
c 151 95 181 188 104
c 95 120 139 146 124
c 147 180 51 183 32
c 10 48 169 195 112
c 69 9 176 130 80
c 37 48 150 57 84
c 31 103 172 17 73
c 195 24 82 101 188
c 179 198 28 153 42
c 22 55 38 63 117
c 132 144 42 46 196
c 34 164 112 140 89
c 76 89 147 163 127
c 149 163 197 40 171
c 61 159 123 148 61
c 163 172 33 36 48
c 80 84 177 2 40
c 122 166 139 142 134
c 10 85 102 121 159
c 47 143 65 149 105
c 91 80 4 29 119
c 141 178 164 80 164
c 11 85 175 11 53
c 37 167 98 103 27
c 68 82 14 33 116
c 122 77 137 167 78
c 165 194 32 112 83
c 172 7 7 37 100
c 14 36 197 62 42
c 175 187 81 77 80
c 7 94 106 151 93
c 34 53 39 45 153
c 26 27 99 190 27
c 140 139 184 20 126
c 65 69 77 4 46
c 182 194 30 55 156
c 170 180 135 136 30
c 74 77 188 189 122
c 192 30 104 106 61
c 141 173 165 178 29
c 60 137 40 197 139
c 135 92 2 24 112
c 149 156 49 78 119
c 148 46 198 38 196
c 99 137 123 119 72
c 144 170 127 134 105
c 92 97 84 123 183
c 65 90 69 70 45
c 146 178 61 106 146
c 189 152 173 147 28
c 20 50 139 157 53
c 95 45 94 114 121
c 38 66 12 66 139
c 112 125 44 35 196
c 77 116 154 175 64
c 15 53 74 81 187
c 5 170 58 98 182
c 168 192 120 71 164
c 111 144 88 124 49
c 72 92 4 14 89
c 54 70 34 60 76
c 175 196 116 125 72
c 142 149 161 198 71
c 125 156 188 192 145
c 3 41 112 117 47
c 59 172 184 189 177
c 82 108 128 135 144
c 66 97 125 74 107
c 50 92 92 172 99
c 96 20 143 42 125
c 5 11 23 67 143
c 118 122 152 167 72
c 39 58 101 125 171
c 78 6 136 169 188
c 148 182 97 170 41
c 57 103 141 75 88
c 106 16 115 81 160
c 24 36 80 61 144
c 112 150 13 16 82
c 166 59 78 86 109
c 176 39 42 81 167
c 185 37 197 21 174
c 69 143 182 63 37
c 166 125 20 80 78
c 23 59 39 2 102
c 128 177 40 70 154
c 160 142 134 28 195
c 155 168 71 100 128
c 9 32 17 56 178
c 79 110 90 108 144
c 157 182 138 180 50
c 121 137 94 97 130
c 10 48 80 111 36
c 172 183 91 54 67
c 0 22 41 172 118
c 97 56 59 94 40
c 185 193 74 114 144
c 146 166 189 15 147
c 96 68 33 35 95
c 156 151 166 34 137
c 26 47 29 58 61
c 46 78 17 45 101
c 192 179 133 150 85
c 86 81 113 44 109
c 132 141 184 48 99
c 141 171 13 75 108
c 48 54 92 116 137
c 178 135 12 17 169
c 184 193 185 16 179
c 26 189 107 116 76
c 74 103 29 34 174
c 181 22 24 30 182
c 130 61 137 151 146
c 85 149 189 23 187
c 74 100 35 123 134
c 178 85 157 185 102
c 139 163 91 100 140
c 12 9 19 150 30
c 88 89 138 154 137
c 169 113 87 78 85
c 156 193 59 85 152
c 189 196 19 134 195
c 94 132 7 96 160
c 83 111 158 197 89
c 134 173 90 93 166
c 3 32 47 168 189
c 154 126 124 140 37
c 58 45 165 195 25
c 18 53 96 131 86
c 72 30 45 49 185
c 92 60 102 107 33
c 143 172 127 137 106
c 199 10 58 156 131
c 13 25 157 165 25
c 42 62 39 183 102
c 169 189 147 180 197
c 87 117 114 141 87
c 39 79 114 135 50
c 195 3 100 133 185
c 76 88 169 197 103
c 82 168 71 129 132
c 147 158 123 165 136
c 106 149 38 53 124
c 66 23 11 20 86
c 69 104 192 5 51
c 186 190 128 32 127
c 132 146 41 144 168
c 12 33 91 108 56
c 138 166 17 24 191
c 65 77 104 129 166
c 56 61 58 72 111
c 10 55 157 166 111
c 61 98 49 7 166
c 62 74 117 107 95
c 80 106 151 5 69
c 33 73 81 89 96
c 97 125 43 109 181
c 165 177 54 86 59
c 101 191 136 176 87
c 16 55 110 35 92
c 114 3 89 110 35
c 53 132 26 53 153
c 7 56 30 64 167
c 150 166 84 97 125
c 55 65 97 88 52
c 62 92 57 60 166
c 36 76 154 164 181
c 151 187 72 99 152
c 82 88 33 30 140
c 102 112 62 104 85
c 179 91 114 153 170
c 72 129 179 14 166
c 42 87 104 139 61
c 19 108 167 184 192
c 130 139 5 164 89
c 136 147 1 76 141
c 131 169 185 19 93
c 173 53 104 113 144
c 11 12 77 90 156
c 106 144 54 98 28
c 11 33 62 96 106
c 28 41 167 1 129
c 101 53 83 119 39
c 9 122 199 148 154
c 103 107 143 165 38
c 28 72 100 140 144
c 115 158 4 154 44
c 171 4 94 116 138
c 110 140 84 86 70
c 166 80 193 1 50
c 138 169 106 127 123
c 163 186 136 173 135
c 41 79 186 27 104
c 90 7 19 46 95
c 21 56 149 194 121
c 182 12 81 125 97
c 69 139 158 172 150
c 68 94 153 33 185
c 159 110 90 108 35
c 101 142 21 28 30
c 145 175 128 17 83
c 161 1 6 42 47
c 127 91 101 168 29
c 118 78 36 38 128
c 45 49 101 132 127
c 86 185 93 107 118
c 39 132 126 161 38
c 57 100 122 95 47
c 30 36 132 192 190
c 3 71 144 63 196
c 160 136 42 72 180
c 132 153 63 69 62
c 16 48 95 99 160
c 40 187 7 32 194
c 119 127 51 144 80
c 184 86 187 69 134
c 176 0 177 4 195
c 122 139 22 29 75
c 108 122 158 160 178
c 140 170 186 198 127
c 145 94 149 24 137
c 5 134 62 77 181
c 199 26 130 134 141
c 23 59 196 14 169
c 21 54 32 74 161
c 95 168 115 190 188
c 108 130 145 189 159
c 103 111 139 142 102
c 68 94 4 5 128
c 140 156 47 54 89
c 183 18 53 95 47
c 77 79 131 145 193
c 66 83 110 5 105
c 172 198 53 78 117
c 66 78 55 78 111
c 19 21 149 38 166
c 161 178 105 53 44
c 100 106 181 185 93
c 76 105 107 190 156
c 162 0 147 185 62
c 122 167 95 101 27
c 147 152 70 72 136
c 131 176 21 45 46
c 2 12 156 164 143
c 194 33 145 173 160
c 37 64 90 16 50
c 31 103 112 98 132
c 173 184 99 135 123
c 165 182 103 143 130
c 47 52 133 44 114
c 2 40 134 72 99
c 177 91 181 176 177
c 16 136 123 151 91
c 86 130 14 37 70
c 20 74 109 129 145
c 72 97 37 75 66
c 194 197 110 182 158
c 120 183 138 98 154
c 45 25 7 146 152
c 15 52 144 165 47
c 11 41 123 119 26
c 158 162 69 89 172
c 191 9 156 195 168
c 140 106 41 61 76
c 64 94 104 130 130
c 115 145 190 173 123
c 199 169 93 125 141
c 51 162 16 17 36
c 58 88 120 10 61
c 88 182 127 155 159
c 144 181 21 64 52
c 54 91 104 127 70
c 165 167 138 105 46
c 166 175 88 101 129
c 51 62 22 157 138
c 42 44 29 116 188
c 143 12 163 54 66
c 107 131 196 2 102
c 49 197 186 14 167
c 45 70 125 70 170
c 87 58 120 41 150
c 3 113 145 181 57
c 140 195 11 24 168
c 149 125 132 0 42
c 4 101 22 127 37
c 98 96 79 108 152
c 67 69 20 38 125
c 113 11 141 75 199
c 103 147 63 100 50
c 166 11 14 38 53
c 198 10 108 125 188
c 161 168 126 117 134
c 22 52 101 193 174
c 161 189 191 6 47
c 130 173 48 90 49
c 106 44 27 102 151
c 76 119 183 28 184
c 193 16 103 100 131
c 101 74 90 144 102
c 39 10 182 18 169
c 43 50 88 5 79
c 27 47 144 162 169
c 136 162 67 72 69
c 142 196 143 146 87
c 31 131 91 39 77
c 147 192 35 57 146
c 25 31 137 91 105
c 163 96 117 143 82
c 84 100 6 163 26
c 112 7 111 160 43
c 73 80 149 152 154
c 62 70 148 19 107
c 63 103 15 0 79
c 160 2 75 113 175
c 91 112 54 97 59
c 131 167 70 10 125
c 142 131 14 152 51
c 72 78 182 17 35
c 90 107 177 179 89
c 93 108 10 49 73
c 2 35 131 112 37
c 166 4 132 145 142
c 137 7 29 23 120
c 83 140 151 182 40
c 33 57 136 171 103
c 92 129 173 195 26
c 71 70 79 122 92
c 91 118 175 19 199
c 195 39 105 124 155
c 85 116 132 136 179
c 4 8 133 114 118
c 117 123 21 59 67
c 176 96 88 122 94
c 58 56 79 121 162
c 173 12 0 4 169
c 92 103 57 145 106
c 55 96 190 8 128
c 61 54 177 15 177
c 8 43 56 95 164
c 188 27 28 30 68
c 66 77 136 142 37
c 43 75 169 21 74
c 107 56 187 5 96
c 54 183 165 0 138
c 24 42 53 17 188
c 158 165 9 128 44
c 54 85 160 103 175
c 4 149 131 136 108
c 186 21 148 191 62
c 37 45 30 57 97
c 167 29 113 44 39
c 139 176 119 122 26
c 177 8 172 55 133
c 69 106 106 125 63
c 193 101 72 61 191
c 145 185 47 51 95
c 126 162 169 2 176
c 102 139 82 50 62
c 152 161 118 150 182
c 107 57 68 76 31
c 199 17 99 83 169
c 3 114 70 91 118
c 114 122 87 91 40
c 31 12 143 151 131
c 72 27 165 182 160
c 180 181 117 16 106
c 78 93 157 60 85
c 196 100 89 155 71
c 65 84 97 140 118
c 11 39 4 198 135
c 96 124 37 196 102
c 92 112 174 2 149
c 165 190 156 110 57
c 173 176 184 58 106
c 91 54 1 140 147
c 106 135 76 109 167
c 88 49 199 35 190
c 30 37 31 101 99
c 27 41 171 7 90
c 170 145 176 12 184
c 59 126 14 98 181
c 88 45 27 41 82
c 97 98 1 168 139
c 107 106 81 92 197
c 179 6 174 180 199
c 184 16 163 180 111
c 61 164 87 110 101
c 193 102 52 57 173
c 42 79 191 34 180
c 38 81 29 103 158
c 133 51 133 172 156
c 103 148 129 135 86
c 95 132 188 191 58
c 127 97 48 54 143
c 114 123 131 52 88
c 5 32 72 80 102
c 120 126 121 92 54
c 146 174 28 29 69
c 59 100 87 94 163
c 187 28 120 127 46
c 199 25 134 154 73
c 185 198 35 68 68
c 198 36 118 147 111
c 58 39 196 35 26
c 71 150 129 164 192
c 42 34 68 106 38
c 121 138 148 164 126
c 130 2 198 25 114
c 68 39 185 6 118
c 99 137 162 184 179
c 130 162 39 55 188
c 65 102 139 173 141
c 175 10 153 195 196
c 121 22 121 131 93
c 157 192 176 130 135
c 97 140 27 43 150
c 134 177 153 13 73
c 152 34 195 40 125
c 48 50 117 154 75
c 28 174 63 74 76
c 98 126 71 10 75
c 25 70 116 135 178
c 187 195 14 58 155
c 89 97 145 84 178
c 149 184 199 191 90
c 142 166 0 18 110
c 11 34 89 88 47
c 167 178 2 27 31
c 177 10 94 5 101
c 123 13 11 23 52
c 101 144 154 103 126
c 36 58 112 120 161
c 175 17 128 94 132
c 107 113 185 5 182
c 0 20 78 50 193
c 84 124 94 120 100
c 24 18 138 143 128
c 76 71 2 29 96
c 32 20 115 137 83
c 137 180 112 149 129
c 22 108 170 15 121
c 38 79 115 148 58
c 27 34 58 91 85
c 192 6 85 126 169
c 34 55 81 29 133
c 150 137 61 77 130
c 83 93 47 99 183
c 193 13 141 166 156
c 172 192 68 94 174
c 48 93 14 36 139
c 59 100 122 164 146
c 160 191 180 158 71
c 49 83 195 39 166
c 73 118 173 8 36
c 146 175 179 27 180
c 181 13 149 163 124
c 136 145 121 199 37
c 18 23 4 24 63
c 190 31 193 24 195
c 145 151 93 113 153
c 87 62 10 24 163
c 40 75 147 150 110
c 105 137 96 115 149
c 195 15 154 103 50
c 150 67 188 34 188
c 156 34 89 93 198
c 129 132 112 113 62
c 104 135 143 148 180
c 72 85 158 13 93
c 33 41 100 157 25
c 31 75 168 4 113
c 52 114 87 109 70
c 88 127 117 157 77
c 137 162 116 178 180
c 85 115 131 78 194
c 147 185 103 72 48
c 43 13 15 39 176
c 153 181 102 147 157
c 182 191 130 135 120
c 91 39 51 105 133
c 109 83 8 166 91
c 139 110 14 81 91
c 183 3 109 128 126
c 96 184 32 57 90
c 157 188 5 13 30
c 20 45 162 122 167
c 86 137 2 34 47
c 78 82 104 121 117
c 147 182 184 58 69
c 45 66 130 171 140
c 101 12 141 182 138
c 153 11 28 129 120
c 108 44 68 77 30
c 26 53 44 84 87
c 91 116 132 176 158
c 191 21 114 141 156
c 102 105 148 149 58
c 175 185 48 51 158
c 144 153 96 111 180
c 180 3 180 150 45
c 154 167 164 173 189
c 15 0 56 87 41
c 63 82 44 46 25
c 77 160 112 124 146
c 40 187 37 50 102
c 189 199 4 3 63
c 46 66 117 120 75
c 52 89 149 188 172
c 137 93 21 130 161
c 114 129 76 92 83
c 112 145 94 100 73
c 25 63 145 56 183
c 10 49 65 78 185
c 154 186 70 106 105
c 8 22 173 147 136
c 7 49 129 152 64
c 14 43 42 75 122
c 163 51 184 188 37
c 22 195 4 36 83
c 123 142 15 58 94
c 98 151 152 76 114
c 40 51 2 47 77
c 197 154 104 125 95
c 104 139 58 76 198
c 198 39 108 156 55
c 148 165 84 126 123
c 191 24 119 138 71
c 25 68 48 62 25
c 122 116 140 144 95
c 37 47 80 83 157
c 117 92 151 172 94
c 12 22 124 131 27
c 184 3 150 188 137
c 19 30 195 21 57
c 62 85 45 47 163
c 180 167 144 194 90
c 154 180 92 123 64
c 135 164 130 175 101
c 182 1 8 166 65
c 100 129 115 157 168
c 99 118 92 130 142
c 166 102 42 87 105
c 120 30 30 8 185
c 159 193 33 177 191
c 52 155 198 34 83
c 84 146 133 147 93
c 32 48 136 155 143
c 63 85 102 147 36
c 138 180 119 137 66
c 184 179 167 197 123
c 44 63 64 0 43
c 78 114 27 49 155
c 26 44 85 103 67
c 131 145 186 9 81
c 197 110 58 39 105
c 1 21 32 80 116
c 116 85 173 188 119
c 74 93 157 187 175
c 139 177 191 13 115
c 173 93 139 142 161
c 66 71 159 173 144
c 115 120 107 120 180
c 165 170 95 109 133
c 130 15 84 100 194
c 70 158 97 136 25
c 41 61 28 65 71
c 195 100 114 159 129
c 128 139 94 137 108
c 55 70 176 167 85
c 17 56 187 3 163
c 178 186 13 17 155
c 198 12 157 171 153
c 124 72 120 127 26
c 189 58 165 161 49
c 151 55 110 150 147
c 37 52 94 197 158
c 63 77 198 17 172
c 177 18 35 59 174
c 64 126 12 190 161
c 191 18 91 135 66
c 125 129 5 24 117
c 0 35 124 135 192
c 5 182 3 114 136
c 95 138 178 135 70
c 170 173 195 8 112
c 190 149 11 51 25
c 196 47 179 134 92
c 140 142 118 146 189
c 4 33 94 81 85
c 132 143 57 58 45
c 164 189 161 24 82
c 101 168 109 122 70
c 101 145 180 12 41
c 11 19 93 133 99
c 55 98 175 5 171
c 5 14 189 125 121
c 85 112 32 61 116
c 24 36 141 173 116
c 95 134 161 198 64
c 153 179 197 48 172
c 100 115 134 24 107
c 109 68 78 82 39
c 193 54 21 81 126
c 129 145 73 161 47
c 170 6 95 108 42
c 73 114 66 104 49
c 27 26 19 12 127
c 99 121 148 150 27
c 174 180 152 176 111
c 199 11 94 104 79
c 173 199 58 70 45
c 126 43 122 135 53
c 35 54 115 121 120
c 157 194 167 181 141
c 114 132 2 24 121
c 160 99 148 152 68
c 182 27 73 114 153
c 114 53 134 154 181
c 135 180 102 183 149
c 82 99 175 182 94
c 121 70 4 29 78
c 193 10 9 28 77
c 159 182 151 161 93
c 67 105 78 117 30
c 152 154 185 19 172
c 78 60 6 15 184
c 115 126 148 88 142
c 143 144 4 16 35
c 110 127 51 86 130
c 175 47 43 56 53
c 6 11 97 128 128
c 106 154 111 119 36
c 75 44 137 143 118
c 178 17 56 86 66
c 75 105 4 32 188
c 61 77 181 7 179
c 42 67 88 106 182
c 79 94 52 119 163
c 42 52 139 180 42
c 173 126 182 24 85
c 182 55 86 120 81
c 27 142 133 144 137
c 4 149 65 103 74
c 137 161 76 44 83
c 67 76 139 147 96
c 47 21 63 67 121
c 112 169 69 93 139
c 47 89 70 75 191
c 51 58 98 107 94
c 148 158 144 73 111
c 147 153 187 66 74
c 198 32 64 101 42
c 150 180 96 120 185
c 68 141 21 46 134
c 159 190 82 103 88
c 199 92 83 93 90
c 178 3 163 183 95
c 62 78 189 13 116
c 27 63 176 25 123
c 27 70 57 62 49
c 166 8 105 123 104
c 82 23 136 176 166
c 66 33 70 8 114
c 90 133 154 90 194
c 158 76 150 171 111
c 171 189 182 11 120
c 37 58 63 78 165
c 161 110 170 196 158
c 86 104 119 156 33
c 48 19 39 68 117
c 7 43 58 45 123
c 186 6 67 78 50
c 74 118 44 3 49
c 178 101 182 25 173
c 118 163 198 15 55
c 26 67 35 43 97
c 162 29 34 3 77
c 78 93 76 89 108
c 65 147 108 94 70
c 93 102 43 81 188
c 38 104 128 42 34
c 43 63 73 100 60
c 196 33 138 160 169
c 196 36 33 30 162
c 97 110 1 184 169
c 82 50 49 76 140
c 196 96 51 61 144
c 51 180 86 124 151
c 90 100 34 38 86
c 95 139 88 36 99
c 199 42 6 48 39
c 154 153 100 39 190
c 2 4 134 149 176
c 99 8 53 99 75
c 77 85 42 80 47
c 179 149 104 0 123
c 79 47 191 99 83
c 161 166 99 187 62
c 142 185 77 108 52
c 185 189 109 151 121
c 108 119 134 156 64
c 138 46 137 157 75
c 103 111 11 47 68
c 172 192 124 113 124
c 98 119 87 168 91
c 17 52 6 20 141
c 158 186 49 57 54
c 109 131 60 75 36
c 70 74 100 196 180
c 195 1 198 54 50
c 57 170 14 49 169
c 104 108 143 152 105
c 179 129 19 31 108
c 8 38 192 29 199
c 162 7 137 160 86
c 45 57 32 178 135
c 83 97 60 103 95
c 159 175 166 134 78
c 144 195 161 197 105
c 91 16 76 16 65
c 127 169 157 19 175
c 90 67 142 86 114
c 121 140 160 176 96
c 101 145 176 167 192
c 31 74 92 94 116
c 113 146 114 101 92
c 126 165 131 144 63
c 54 185 149 184 174
c 73 113 173 179 103
c 164 100 37 152 110
c 96 9 134 164 29
