notes: n=400, m=17967, elb=1, eub=20, conf_density=3e-05, clb=25, cub= 200, seed= 9763
p spec 400 17967 4841
s 100
t 255
a 0 1 2
a 66 96 5
a 66 362 14
a 66 37 17
a 66 160 11
a 66 191 13
a 66 16 4
a 66 15 12
a 66 20 16
a 66 4 15
a 66 145 17
a 66 291 2
a 66 348 19
a 66 324 14
a 66 214 2
a 66 272 2
a 66 370 1
a 66 183 16
a 342 343 13
a 342 344 15
a 342 345 11
a 342 346 10
a 342 347 3
a 342 348 11
a 342 349 3
a 342 350 19
a 342 351 2
a 342 352 15
a 342 353 7
a 342 354 19
a 342 355 5
a 342 356 12
a 342 357 6
a 342 358 1
a 342 359 7
a 342 360 18
a 342 361 16
a 342 362 9
a 342 363 17
a 342 364 19
a 342 365 6
a 342 366 9
a 342 367 13
a 342 368 11
a 342 369 16
a 342 370 19
a 342 371 10
a 342 372 5
a 342 61 18
a 342 151 9
a 342 332 18
a 342 97 13
a 342 106 18
a 342 336 15
a 342 225 13
a 342 278 13
a 342 207 5
a 342 185 3
a 342 399 1
a 342 206 8
a 119 120 12
a 119 121 15
a 119 122 14
a 119 123 3
a 119 124 8
a 119 125 4
a 119 126 19
a 119 127 4
a 119 128 17
a 119 129 8
a 119 130 17
a 119 131 15
a 119 132 5
a 119 133 17
a 119 134 13
a 119 135 14
a 119 136 3
a 119 137 17
a 119 138 11
a 119 139 18
a 119 140 11
a 119 141 19
a 119 142 17
a 119 143 4
a 119 144 17
a 119 145 11
a 119 146 19
a 119 147 15
a 119 148 6
a 119 149 8
a 119 31 16
a 119 160 3
a 119 398 10
a 119 388 1
a 119 216 12
a 119 26 1
a 119 47 18
a 119 329 12
a 119 260 14
a 119 157 10
a 119 379 19
a 119 358 17
a 119 294 5
a 119 303 2
a 356 357 3
a 356 358 13
a 356 359 2
a 356 360 10
a 356 361 18
a 356 362 11
a 356 363 7
a 356 364 6
a 356 365 9
a 356 366 8
a 356 367 9
a 356 368 13
a 356 369 18
a 356 370 3
a 356 371 13
a 356 372 7
a 356 373 10
a 356 374 4
a 356 375 4
a 356 376 14
a 356 377 1
a 356 378 2
a 356 379 2
a 356 380 17
a 356 381 1
a 356 382 12
a 356 383 19
a 356 384 4
a 356 385 5
a 356 386 18
a 356 73 11
a 356 148 2
a 356 224 10
a 356 290 13
a 356 282 11
a 356 326 10
a 356 104 8
a 356 276 12
a 356 70 15
a 356 318 3
a 356 177 6
a 356 74 1
a 356 47 4
a 356 180 12
a 356 92 18
a 239 240 5
a 239 241 3
a 239 242 9
a 239 243 18
a 239 244 8
a 239 245 10
a 239 246 6
a 239 247 14
a 239 248 3
a 239 249 3
a 239 250 19
a 239 251 9
a 239 252 18
a 239 253 13
a 239 254 12
a 239 255 5
a 239 256 12
a 239 257 5
a 239 258 2
a 239 259 1
a 239 260 5
a 239 261 12
a 239 262 16
a 239 263 4
a 239 264 9
a 239 265 18
a 239 266 3
a 239 267 3
a 239 268 2
a 239 269 8
a 239 105 8
a 239 318 18
a 239 227 12
a 239 82 2
a 239 151 5
a 239 143 5
a 239 272 8
a 239 49 10
a 239 224 14
a 239 160 9
a 239 20 6
a 239 70 17
a 239 286 19
a 239 378 1
a 239 43 5
a 241 242 12
a 241 243 11
a 241 244 2
a 241 245 5
a 241 246 10
a 241 247 1
a 241 248 3
a 241 249 4
a 241 250 19
a 241 251 11
a 241 252 1
a 241 253 13
a 241 254 4
a 241 255 6
a 241 256 15
a 241 257 11
a 241 258 3
a 241 259 3
a 241 260 3
a 241 261 9
a 241 262 4
a 241 263 8
a 241 264 2
a 241 265 9
a 241 266 7
a 241 267 19
a 241 268 6
a 241 269 15
a 241 270 5
a 241 271 2
a 241 127 13
a 241 229 18
a 241 292 5
a 241 197 2
a 241 221 3
a 241 287 12
a 241 182 12
a 241 60 1
a 241 112 5
a 241 310 12
a 241 81 3
a 241 208 19
a 241 87 18
a 241 368 8
a 339 340 10
a 339 341 12
a 339 342 15
a 339 343 1
a 339 344 11
a 339 345 8
a 339 346 19
a 339 347 7
a 339 348 2
a 339 349 7
a 339 350 4
a 339 351 16
a 339 352 7
a 339 353 2
a 339 354 8
a 339 355 4
a 339 356 7
a 339 357 13
a 339 358 15
a 339 359 18
a 339 360 7
a 339 361 8
a 339 362 6
a 339 363 3
a 339 364 1
a 339 365 18
a 339 366 19
a 339 367 2
a 339 368 1
a 339 369 18
a 339 91 5
a 339 154 4
a 339 270 7
a 339 202 15
a 339 176 7
a 339 44 8
a 339 309 2
a 339 34 10
a 339 30 12
a 339 373 5
a 339 196 6
a 339 243 2
a 339 294 11
a 339 271 18
a 149 150 14
a 149 151 17
a 149 152 16
a 149 153 10
a 149 154 11
a 149 155 13
a 149 156 17
a 149 157 19
a 149 158 5
a 149 159 19
a 149 160 14
a 149 161 5
a 149 162 11
a 149 163 2
a 149 164 13
a 149 165 7
a 149 166 4
a 149 167 7
a 149 168 6
a 149 169 19
a 149 170 12
a 149 171 5
a 149 172 15
a 149 173 17
a 149 174 15
a 149 175 12
a 149 176 15
a 149 177 13
a 149 178 18
a 149 179 3
a 149 340 19
a 149 84 8
a 149 317 10
a 149 224 1
a 149 265 19
a 149 395 12
a 149 229 4
a 149 380 17
a 149 18 8
a 149 218 12
a 149 254 10
a 149 307 6
a 149 355 15
a 149 105 3
a 362 363 6
a 362 364 16
a 362 365 6
a 362 366 6
a 362 367 19
a 362 368 14
a 362 369 11
a 362 370 1
a 362 371 16
a 362 372 11
a 362 373 19
a 362 374 14
a 362 375 4
a 362 376 9
a 362 377 9
a 362 378 11
a 362 379 11
a 362 380 6
a 362 381 5
a 362 382 12
a 362 383 9
a 362 384 18
a 362 385 14
a 362 386 14
a 362 387 9
a 362 388 2
a 362 389 15
a 362 390 13
a 362 391 7
a 362 392 17
a 362 105 16
a 362 344 1
a 362 91 12
a 362 72 10
a 362 273 2
a 362 336 1
a 362 63 19
a 362 128 1
a 362 207 15
a 362 6 6
a 362 37 14
a 362 283 3
a 362 169 17
a 183 184 3
a 183 185 19
a 183 186 6
a 183 187 13
a 183 188 9
a 183 189 7
a 183 190 2
a 183 191 3
a 183 192 15
a 183 193 10
a 183 194 11
a 183 195 4
a 183 196 4
a 183 197 15
a 183 198 12
a 183 199 5
a 183 200 3
a 183 201 10
a 183 202 18
a 183 203 1
a 183 204 5
a 183 205 12
a 183 206 16
a 183 207 18
a 183 208 12
a 183 209 19
a 183 210 13
a 183 211 13
a 183 212 19
a 183 213 5
a 183 95 3
a 183 390 19
a 183 327 8
a 183 146 5
a 183 252 12
a 183 182 19
a 183 295 10
a 183 328 5
a 183 102 13
a 183 258 19
a 183 397 13
a 183 388 7
a 183 162 15
a 183 115 6
a 183 52 19
a 183 303 12
a 183 9 13
a 183 355 16
a 183 279 15
a 183 150 12
a 183 11 14
a 183 101 11
a 183 294 10
a 187 188 2
a 187 189 2
a 187 190 15
a 187 191 17
a 187 192 4
a 187 193 15
a 187 194 9
a 187 195 12
a 187 196 9
a 187 197 11
a 187 198 12
a 187 199 3
a 187 200 2
a 187 201 11
a 187 202 19
a 187 203 19
a 187 204 9
a 187 205 13
a 187 206 15
a 187 207 3
a 187 208 14
a 187 209 8
a 187 210 15
a 187 211 18
a 187 212 3
a 187 213 5
a 187 214 9
a 187 215 19
a 187 216 14
a 187 217 11
a 187 236 7
a 187 347 6
a 187 158 14
a 187 134 12
a 187 240 7
a 187 9 2
a 187 124 10
a 187 399 8
a 187 11 18
a 187 389 6
a 187 326 16
a 231 232 2
a 231 233 5
a 231 234 5
a 231 235 13
a 231 236 13
a 231 237 10
a 231 238 13
a 231 239 16
a 231 240 3
a 231 241 1
a 231 242 15
a 231 243 17
a 231 244 7
a 231 245 3
a 231 246 13
a 231 247 12
a 231 248 13
a 231 249 15
a 231 250 3
a 231 251 4
a 231 252 14
a 231 253 17
a 231 254 11
a 231 255 3
a 231 256 6
a 231 257 9
a 231 258 19
a 231 259 4
a 231 260 17
a 231 261 3
a 231 82 18
a 231 276 16
a 231 208 19
a 231 329 9
a 231 189 12
a 231 159 18
a 231 370 15
a 231 95 19
a 231 176 12
a 231 109 16
a 231 56 18
a 231 169 17
a 231 37 18
a 242 243 15
a 242 244 19
a 242 245 2
a 242 246 8
a 242 247 14
a 242 248 19
a 242 249 15
a 242 250 19
a 242 251 9
a 242 252 13
a 242 253 16
a 242 254 6
a 242 255 2
a 242 256 7
a 242 257 17
a 242 258 18
a 242 259 10
a 242 260 17
a 242 261 18
a 242 262 14
a 242 263 9
a 242 264 17
a 242 265 14
a 242 266 13
a 242 267 1
a 242 268 15
a 242 269 12
a 242 270 9
a 242 271 1
a 242 272 15
a 242 297 15
a 242 122 4
a 242 227 4
a 242 195 2
a 242 119 10
a 242 234 17
a 242 155 9
a 242 308 13
a 242 99 5
a 242 46 13
a 242 154 17
a 242 118 4
a 242 349 2
a 242 201 19
a 242 273 16
a 84 85 5
a 84 86 2
a 84 87 18
a 84 88 3
a 84 89 7
a 84 90 13
a 84 91 1
a 84 92 10
a 84 93 17
a 84 94 1
a 84 95 12
a 84 96 11
a 84 97 11
a 84 98 6
a 84 99 16
a 84 100 18
a 84 101 16
a 84 102 4
a 84 103 5
a 84 104 1
a 84 105 3
a 84 106 5
a 84 107 17
a 84 108 6
a 84 109 12
a 84 110 4
a 84 111 15
a 84 112 10
a 84 113 15
a 84 114 9
a 84 175 2
a 84 312 19
a 84 182 3
a 84 189 10
a 84 137 9
a 84 139 10
a 84 6 10
a 84 290 17
a 84 318 8
a 84 266 2
a 84 141 3
a 84 56 7
a 84 243 9
a 84 244 13
a 84 143 10
a 84 240 19
a 84 274 14
a 84 238 16
a 84 217 16
a 84 202 13
a 213 214 6
a 213 215 3
a 213 216 16
a 213 217 17
a 213 218 5
a 213 219 2
a 213 220 16
a 213 221 5
a 213 222 5
a 213 223 1
a 213 224 3
a 213 225 13
a 213 226 11
a 213 227 18
a 213 228 14
a 213 229 14
a 213 230 10
a 213 231 11
a 213 232 19
a 213 233 8
a 213 234 8
a 213 235 8
a 213 236 2
a 213 237 14
a 213 238 16
a 213 239 16
a 213 240 15
a 213 241 1
a 213 242 5
a 213 243 16
a 213 66 4
a 213 168 8
a 213 79 10
a 213 153 7
a 213 368 12
a 213 250 13
a 213 3 14
a 213 281 5
a 213 344 16
a 213 132 19
a 213 303 7
a 213 162 13
a 213 178 2
a 213 1 10
a 213 264 10
a 213 173 13
a 213 392 4
a 213 276 1
a 257 258 9
a 257 259 15
a 257 260 18
a 257 261 14
a 257 262 6
a 257 263 7
a 257 264 8
a 257 265 12
a 257 266 9
a 257 267 14
a 257 268 14
a 257 269 13
a 257 270 8
a 257 271 3
a 257 272 12
a 257 273 11
a 257 274 15
a 257 275 2
a 257 276 18
a 257 277 13
a 257 278 1
a 257 279 15
a 257 280 4
a 257 281 16
a 257 282 19
a 257 283 15
a 257 284 4
a 257 285 6
a 257 286 9
a 257 287 15
a 257 186 18
a 257 366 8
a 257 60 12
a 257 192 19
a 257 131 18
a 257 52 8
a 257 238 6
a 257 18 14
a 257 318 10
a 257 68 19
a 257 299 13
a 257 144 3
a 257 134 12
a 93 94 2
a 93 95 11
a 93 96 19
a 93 97 5
a 93 98 18
a 93 99 14
a 93 100 12
a 93 101 17
a 93 102 2
a 93 103 16
a 93 104 10
a 93 105 11
a 93 106 18
a 93 107 12
a 93 108 8
a 93 109 13
a 93 110 1
a 93 111 19
a 93 112 14
a 93 113 10
a 93 114 15
a 93 115 3
a 93 116 7
a 93 117 7
a 93 118 12
a 93 119 6
a 93 120 3
a 93 121 8
a 93 122 4
a 93 123 9
a 93 242 6
a 93 16 15
a 93 324 14
a 93 43 3
a 93 154 15
a 93 8 1
a 93 39 12
a 93 213 6
a 93 333 1
a 93 366 18
a 93 177 11
a 93 292 10
a 93 53 2
a 93 296 14
a 93 152 10
a 93 259 18
a 100 101 8
a 100 102 10
a 100 103 16
a 100 104 1
a 100 105 5
a 100 106 12
a 100 107 8
a 100 108 3
a 100 109 19
a 100 110 17
a 100 111 16
a 100 112 10
a 100 113 12
a 100 114 17
a 100 115 14
a 100 116 1
a 100 117 13
a 100 118 8
a 100 119 6
a 100 120 18
a 100 121 4
a 100 122 15
a 100 123 4
a 100 124 1
a 100 125 17
a 100 126 8
a 100 127 16
a 100 128 2
a 100 129 8
a 100 130 7
a 100 336 9
a 100 177 5
a 100 164 3
a 100 192 6
a 100 61 18
a 100 203 6
a 100 251 4
a 100 265 15
a 100 226 12
a 120 121 5
a 120 122 17
a 120 123 17
a 120 124 1
a 120 125 16
a 120 126 14
a 120 127 2
a 120 128 1
a 120 129 15
a 120 130 5
a 120 131 14
a 120 132 12
a 120 133 16
a 120 134 17
a 120 135 9
a 120 136 8
a 120 137 19
a 120 138 2
a 120 139 13
a 120 140 13
a 120 141 18
a 120 142 12
a 120 143 16
a 120 144 3
a 120 145 9
a 120 146 6
a 120 147 9
a 120 148 14
a 120 149 7
a 120 150 5
a 120 310 16
a 120 48 7
a 120 337 9
a 120 243 4
a 120 154 15
a 120 171 13
a 120 197 2
a 120 343 2
a 120 303 3
a 120 5 12
a 120 155 14
a 127 128 15
a 127 129 7
a 127 130 4
a 127 131 5
a 127 132 14
a 127 133 17
a 127 134 19
a 127 135 8
a 127 136 18
a 127 137 19
a 127 138 7
a 127 139 10
a 127 140 4
a 127 141 8
a 127 142 16
a 127 143 15
a 127 144 5
a 127 145 18
a 127 146 13
a 127 147 7
a 127 148 5
a 127 149 12
a 127 150 4
a 127 151 8
a 127 152 18
a 127 153 2
a 127 154 19
a 127 155 9
a 127 156 11
a 127 157 1
a 127 384 16
a 127 224 16
a 127 106 10
a 127 225 13
a 127 213 4
a 127 307 5
a 127 5 7
a 127 177 12
a 127 23 6
a 127 259 6
a 127 159 14
a 127 117 18
a 79 80 2
a 79 81 18
a 79 82 6
a 79 83 2
a 79 84 2
a 79 85 3
a 79 86 11
a 79 87 8
a 79 88 3
a 79 89 9
a 79 90 1
a 79 91 7
a 79 92 19
a 79 93 8
a 79 94 13
a 79 95 12
a 79 96 3
a 79 97 12
a 79 98 7
a 79 99 6
a 79 100 19
a 79 101 9
a 79 102 17
a 79 103 15
a 79 104 19
a 79 105 5
a 79 106 3
a 79 107 13
a 79 108 5
a 79 109 19
a 79 40 13
a 79 293 16
a 79 263 7
a 79 311 10
a 79 215 11
a 79 373 6
a 79 165 9
a 79 171 16
a 79 203 14
a 79 200 15
a 79 259 4
a 79 143 9
a 79 241 7
a 79 3 17
a 79 37 19
a 79 222 19
a 79 294 11
a 368 369 3
a 368 370 1
a 368 371 13
a 368 372 13
a 368 373 19
a 368 374 4
a 368 375 18
a 368 376 13
a 368 377 14
a 368 378 10
a 368 379 4
a 368 380 12
a 368 381 16
a 368 382 12
a 368 383 6
a 368 384 14
a 368 385 1
a 368 386 1
a 368 387 11
a 368 388 17
a 368 389 5
a 368 390 9
a 368 391 6
a 368 392 2
a 368 393 2
a 368 394 6
a 368 395 4
a 368 396 13
a 368 397 12
a 368 398 4
a 368 91 4
a 368 101 17
a 368 78 4
a 368 328 9
a 368 9 13
a 368 56 5
a 368 399 17
a 368 249 6
a 368 215 8
a 368 158 5
a 368 100 6
a 368 89 3
a 368 233 13
a 194 195 12
a 194 196 10
a 194 197 19
a 194 198 8
a 194 199 18
a 194 200 7
a 194 201 8
a 194 202 9
a 194 203 14
a 194 204 8
a 194 205 1
a 194 206 2
a 194 207 2
a 194 208 18
a 194 209 8
a 194 210 15
a 194 211 4
a 194 212 3
a 194 213 9
a 194 214 14
a 194 215 8
a 194 216 6
a 194 217 13
a 194 218 11
a 194 219 6
a 194 220 5
a 194 221 16
a 194 222 9
a 194 223 4
a 194 224 18
a 194 258 17
a 194 384 17
a 194 270 12
a 194 183 5
a 194 191 4
a 194 124 9
a 194 28 19
a 194 4 10
a 194 349 8
a 194 5 16
a 194 242 10
a 194 370 18
a 72 73 6
a 72 74 10
a 72 75 3
a 72 76 11
a 72 77 5
a 72 78 17
a 72 79 19
a 72 80 15
a 72 81 10
a 72 82 14
a 72 83 15
a 72 84 18
a 72 85 16
a 72 86 4
a 72 87 19
a 72 88 10
a 72 89 1
a 72 90 1
a 72 91 5
a 72 92 7
a 72 93 18
a 72 94 1
a 72 95 4
a 72 96 19
a 72 97 18
a 72 98 9
a 72 99 16
a 72 100 6
a 72 101 8
a 72 102 8
a 72 127 4
a 72 57 1
a 72 128 12
a 72 285 1
a 72 157 6
a 72 182 10
a 72 398 3
a 72 146 17
a 72 177 8
a 72 336 12
a 72 161 13
a 201 202 15
a 201 203 13
a 201 204 14
a 201 205 1
a 201 206 3
a 201 207 5
a 201 208 15
a 201 209 3
a 201 210 8
a 201 211 12
a 201 212 13
a 201 213 1
a 201 214 2
a 201 215 3
a 201 216 15
a 201 217 13
a 201 218 9
a 201 219 5
a 201 220 18
a 201 221 16
a 201 222 14
a 201 223 2
a 201 224 9
a 201 225 6
a 201 226 16
a 201 227 4
a 201 228 4
a 201 229 19
a 201 230 11
a 201 231 12
a 201 237 2
a 201 82 14
a 201 25 9
a 201 144 1
a 201 46 16
a 201 310 10
a 201 59 8
a 201 274 11
a 201 98 8
a 201 399 11
a 201 359 17
a 201 366 2
a 201 21 12
a 201 114 3
a 201 357 5
a 201 43 10
a 201 179 8
a 386 387 6
a 386 388 15
a 386 389 5
a 386 390 8
a 386 391 7
a 386 392 16
a 386 393 3
a 386 394 6
a 386 395 5
a 386 396 17
a 386 397 2
a 386 398 15
a 386 399 9
a 386 0 16
a 386 1 9
a 386 2 8
a 386 3 4
a 386 4 12
a 386 5 12
a 386 6 16
a 386 7 2
a 386 8 14
a 386 9 3
a 386 10 10
a 386 11 13
a 386 12 6
a 386 13 14
a 386 14 1
a 386 15 7
a 386 16 11
a 386 341 15
a 386 234 8
a 386 230 11
a 386 232 19
a 386 23 5
a 386 318 8
a 386 87 12
a 386 329 4
a 386 363 6
a 386 212 4
a 386 355 15
a 386 353 17
a 386 97 9
a 386 256 8
a 234 235 1
a 234 236 7
a 234 237 6
a 234 238 8
a 234 239 16
a 234 240 7
a 234 241 11
a 234 242 16
a 234 243 3
a 234 244 18
a 234 245 2
a 234 246 10
a 234 247 15
a 234 248 4
a 234 249 1
a 234 250 17
a 234 251 17
a 234 252 15
a 234 253 3
a 234 254 4
a 234 255 4
a 234 256 19
a 234 257 4
a 234 258 19
a 234 259 4
a 234 260 6
a 234 261 6
a 234 262 5
a 234 263 1
a 234 264 6
a 234 377 15
a 234 103 4
a 234 99 1
a 234 301 9
a 234 51 8
a 234 215 8
a 234 141 3
a 234 394 7
a 234 216 11
a 234 174 15
a 234 77 19
a 234 199 16
a 234 191 8
a 234 335 9
a 78 79 15
a 78 80 1
a 78 81 7
a 78 82 12
a 78 83 19
a 78 84 5
a 78 85 1
a 78 86 9
a 78 87 17
a 78 88 12
a 78 89 17
a 78 90 8
a 78 91 11
a 78 92 3
a 78 93 9
a 78 94 9
a 78 95 14
a 78 96 11
a 78 97 17
a 78 98 3
a 78 99 6
a 78 100 8
a 78 101 3
a 78 102 16
a 78 103 4
a 78 104 8
a 78 105 13
a 78 106 9
a 78 107 11
a 78 108 11
a 78 238 19
a 78 182 4
a 78 379 7
a 78 365 16
a 78 118 12
a 78 285 7
a 78 41 12
a 78 47 3
a 78 344 13
a 78 9 14
a 78 159 12
a 78 0 19
a 78 323 8
a 78 268 2
a 227 228 9
a 227 229 8
a 227 230 8
a 227 231 18
a 227 232 9
a 227 233 1
a 227 234 17
a 227 235 5
a 227 236 8
a 227 237 2
a 227 238 8
a 227 239 3
a 227 240 4
a 227 241 2
a 227 242 4
a 227 243 15
a 227 244 7
a 227 245 14
a 227 246 18
a 227 247 2
a 227 248 4
a 227 249 8
a 227 250 3
a 227 251 6
a 227 252 14
a 227 253 12
a 227 254 3
a 227 255 9
a 227 256 16
a 227 257 5
a 227 173 8
a 227 61 18
a 227 171 14
a 227 369 9
a 227 106 18
a 227 90 17
a 227 269 18
a 227 359 13
a 227 182 19
a 227 315 11
a 227 71 8
a 227 44 15
a 227 283 6
a 227 169 7
a 227 300 11
a 227 276 18
a 227 387 1
a 227 201 4
a 129 130 16
a 129 131 8
a 129 132 15
a 129 133 8
a 129 134 4
a 129 135 4
a 129 136 17
a 129 137 14
a 129 138 2
a 129 139 10
a 129 140 18
a 129 141 2
a 129 142 16
a 129 143 17
a 129 144 4
a 129 145 19
a 129 146 15
a 129 147 7
a 129 148 9
a 129 149 10
a 129 150 3
a 129 151 17
a 129 152 17
a 129 153 6
a 129 154 9
a 129 155 6
a 129 156 6
a 129 157 5
a 129 158 15
a 129 159 18
a 129 166 19
a 129 101 16
a 129 95 13
a 129 51 7
a 129 190 1
a 129 212 10
a 129 345 12
a 129 361 6
a 129 48 2
a 129 299 6
a 129 120 15
a 129 84 10
a 160 161 1
a 160 162 1
a 160 163 4
a 160 164 2
a 160 165 19
a 160 166 1
a 160 167 15
a 160 168 14
a 160 169 11
a 160 170 4
a 160 171 18
a 160 172 18
a 160 173 19
a 160 174 12
a 160 175 14
a 160 176 10
a 160 177 10
a 160 178 15
a 160 179 16
a 160 180 13
a 160 181 14
a 160 182 4
a 160 183 7
a 160 184 3
a 160 185 18
a 160 186 10
a 160 187 11
a 160 188 12
a 160 189 7
a 160 190 10
a 160 340 5
a 160 88 9
a 160 266 11
a 160 315 7
a 160 63 14
a 160 258 8
a 160 317 16
a 160 318 4
a 160 127 13
a 160 378 14
a 160 329 6
a 160 0 3
a 160 307 3
a 160 191 3
a 160 71 19
a 160 61 7
a 160 367 10
a 133 134 16
a 133 135 6
a 133 136 8
a 133 137 16
a 133 138 8
a 133 139 2
a 133 140 3
a 133 141 14
a 133 142 19
a 133 143 11
a 133 144 13
a 133 145 17
a 133 146 18
a 133 147 18
a 133 148 15
a 133 149 2
a 133 150 4
a 133 151 3
a 133 152 13
a 133 153 16
a 133 154 4
a 133 155 11
a 133 156 3
a 133 157 1
a 133 158 9
a 133 159 19
a 133 160 15
a 133 161 9
a 133 162 11
a 133 163 14
a 133 297 2
a 133 322 2
a 133 289 16
a 133 2 7
a 133 267 3
a 133 167 13
a 133 187 5
a 133 40 12
a 133 359 11
a 133 179 11
a 133 67 19
a 133 260 13
a 133 109 1
a 133 168 12
a 291 292 10
a 291 293 18
a 291 294 15
a 291 295 7
a 291 296 17
a 291 297 8
a 291 298 10
a 291 299 19
a 291 300 11
a 291 301 6
a 291 302 3
a 291 303 12
a 291 304 3
a 291 305 15
a 291 306 10
a 291 307 9
a 291 308 3
a 291 309 2
a 291 310 11
a 291 311 14
a 291 312 3
a 291 313 6
a 291 314 12
a 291 315 15
a 291 316 13
a 291 317 3
a 291 318 9
a 291 319 4
a 291 320 9
a 291 321 19
a 291 65 11
a 291 374 9
a 291 324 9
a 291 205 13
a 291 159 6
a 291 241 11
a 291 81 13
a 291 114 4
a 291 155 19
a 291 76 13
a 291 326 6
a 306 307 4
a 306 308 15
a 306 309 16
a 306 310 10
a 306 311 2
a 306 312 13
a 306 313 18
a 306 314 10
a 306 315 1
a 306 316 9
a 306 317 5
a 306 318 6
a 306 319 2
a 306 320 9
a 306 321 12
a 306 322 6
a 306 323 15
a 306 324 10
a 306 325 3
a 306 326 17
a 306 327 5
a 306 328 5
a 306 329 8
a 306 330 16
a 306 331 10
a 306 332 19
a 306 333 16
a 306 334 9
a 306 335 8
a 306 336 12
a 306 173 6
a 306 154 2
a 306 269 4
a 306 105 3
a 306 41 18
a 306 357 18
a 306 116 14
a 306 26 6
a 306 124 16
a 306 181 19
a 306 207 4
a 306 232 2
a 306 360 5
a 306 176 5
a 344 345 17
a 344 346 15
a 344 347 4
a 344 348 18
a 344 349 3
a 344 350 16
a 344 351 19
a 344 352 13
a 344 353 6
a 344 354 9
a 344 355 10
a 344 356 1
a 344 357 13
a 344 358 3
a 344 359 19
a 344 360 2
a 344 361 7
a 344 362 4
a 344 363 5
a 344 364 11
a 344 365 17
a 344 366 9
a 344 367 19
a 344 368 1
a 344 369 11
a 344 370 18
a 344 371 13
a 344 372 19
a 344 373 8
a 344 374 14
a 344 313 17
a 344 74 3
a 344 328 17
a 344 14 18
a 344 156 1
a 344 124 19
a 344 223 10
a 344 12 9
a 344 250 15
a 344 256 17
a 344 41 9
a 344 107 2
a 344 238 3
a 344 45 13
a 344 282 16
a 344 37 4
a 344 396 18
a 77 78 12
a 77 79 5
a 77 80 2
a 77 81 19
a 77 82 14
a 77 83 14
a 77 84 11
a 77 85 17
a 77 86 3
a 77 87 2
a 77 88 15
a 77 89 12
a 77 90 13
a 77 91 10
a 77 92 17
a 77 93 19
a 77 94 17
a 77 95 9
a 77 96 3
a 77 97 9
a 77 98 12
a 77 99 1
a 77 100 4
a 77 101 12
a 77 102 13
a 77 103 7
a 77 104 12
a 77 105 19
a 77 106 10
a 77 107 14
a 77 387 14
a 77 175 7
a 77 168 5
a 77 383 19
a 77 146 6
a 77 32 5
a 77 190 3
a 77 172 17
a 77 194 12
a 77 230 16
a 77 171 8
a 77 53 12
a 77 325 18
a 77 133 19
a 388 389 2
a 388 390 12
a 388 391 13
a 388 392 12
a 388 393 1
a 388 394 14
a 388 395 16
a 388 396 11
a 388 397 6
a 388 398 9
a 388 399 18
a 388 0 7
a 388 1 5
a 388 2 17
a 388 3 5
a 388 4 2
a 388 5 10
a 388 6 16
a 388 7 17
a 388 8 2
a 388 9 15
a 388 10 19
a 388 11 1
a 388 12 9
a 388 13 2
a 388 14 19
a 388 15 12
a 388 16 6
a 388 17 19
a 388 18 13
a 388 230 16
a 388 311 15
a 388 298 17
a 388 266 2
a 388 130 19
a 388 206 12
a 388 146 2
a 388 110 1
a 388 139 8
a 388 89 4
a 388 55 16
a 388 290 18
a 388 46 11
a 388 172 12
a 388 195 9
a 388 94 7
a 388 303 8
a 396 397 12
a 396 398 1
a 396 399 11
a 396 0 4
a 396 1 4
a 396 2 1
a 396 3 7
a 396 4 13
a 396 5 7
a 396 6 14
a 396 7 14
a 396 8 8
a 396 9 13
a 396 10 16
a 396 11 16
a 396 12 10
a 396 13 4
a 396 14 2
a 396 15 6
a 396 16 9
a 396 17 17
a 396 18 5
a 396 19 5
a 396 20 5
a 396 21 17
a 396 22 7
a 396 23 4
a 396 24 17
a 396 25 12
a 396 26 14
a 396 100 17
a 396 37 3
a 396 332 10
a 396 257 17
a 396 191 15
a 396 341 8
a 396 254 6
a 396 224 18
a 396 378 10
a 396 157 15
a 396 343 8
a 396 309 6
a 396 323 4
a 396 140 12
a 396 333 5
a 396 287 4
a 148 149 17
a 148 150 17
a 148 151 10
a 148 152 3
a 148 153 3
a 148 154 15
a 148 155 1
a 148 156 2
a 148 157 4
a 148 158 13
a 148 159 1
a 148 160 14
a 148 161 16
a 148 162 17
a 148 163 9
a 148 164 8
a 148 165 13
a 148 166 9
a 148 167 15
a 148 168 17
a 148 169 12
a 148 170 6
a 148 171 18
a 148 172 2
a 148 173 10
a 148 174 10
a 148 175 19
a 148 176 7
a 148 177 19
a 148 178 8
a 148 267 9
a 148 385 18
a 148 301 4
a 148 38 7
a 148 335 15
a 148 118 10
a 148 350 17
a 148 70 10
a 148 49 9
a 148 194 8
a 148 84 14
a 148 327 2
a 390 391 18
a 390 392 1
a 390 393 11
a 390 394 11
a 390 395 10
a 390 396 17
a 390 397 5
a 390 398 10
a 390 399 1
a 390 0 17
a 390 1 9
a 390 2 11
a 390 3 19
a 390 4 14
a 390 5 9
a 390 6 12
a 390 7 11
a 390 8 5
a 390 9 12
a 390 10 15
a 390 11 18
a 390 12 11
a 390 13 16
a 390 14 15
a 390 15 3
a 390 16 17
a 390 17 17
a 390 18 19
a 390 19 5
a 390 20 9
a 390 286 17
a 390 335 4
a 390 272 8
a 390 380 1
a 390 235 14
a 390 153 12
a 390 99 5
