notes: n=200, m=13468, elb=1, eub=20, conf_density=0.0002, clb=25, cub= 200, seed= 5361
p spec 200 13468 18137
s 21
t 151
a 0 1 2
c 92 122 133 48 165
c 48 115 123 134 26
c 189 11 111 113 28
c 108 142 115 121 41
c 108 142 171 123 54
c 83 159 89 124 62
c 37 76 45 88 168
c 113 118 24 195 191
c 164 100 70 72 192
c 177 193 5 42 45
c 51 16 76 111 181
c 16 52 15 71 47
c 196 99 132 168 103
c 77 141 187 79 108
c 97 100 87 103 131
c 26 33 166 195 90
c 99 190 135 150 157
c 10 41 140 67 80
c 54 57 15 67 175
c 32 119 29 66 98
c 135 23 54 115 87
c 2 48 85 25 128
c 88 97 127 139 182
c 33 63 198 15 173
c 82 121 102 119 108
c 22 157 21 59 118
c 97 113 7 94 110
c 22 45 7 151 193
c 79 98 110 128 161
c 143 158 136 106 55
c 35 52 148 172 182
c 150 19 107 114 195
c 144 179 91 114 124
c 191 78 56 84 51
c 65 81 180 16 47
c 41 181 39 50 182
c 2 21 45 0 63
c 14 76 51 88 36
c 14 23 79 29 97
c 34 78 85 92 153
c 116 191 195 49 177
c 30 51 154 167 194
c 59 73 11 41 97
c 86 88 13 39 53
c 65 89 126 128 193
c 29 53 52 102 121
c 175 119 46 91 190
c 17 145 110 126 168
c 67 139 103 123 178
c 85 127 160 22 74
c 90 102 26 74 114
c 170 5 13 75 135
c 117 130 122 72 60
c 184 191 33 39 34
c 180 55 158 169 29
c 119 2 5 24 171
c 49 54 12 34 158
c 172 3 190 192 108
c 47 53 13 37 168
c 97 113 134 162 176
c 10 32 29 107 55
c 190 31 116 126 35
c 185 16 94 125 175
c 4 46 109 111 117
c 16 92 66 102 95
c 70 107 170 116 105
c 95 7 47 87 183
c 178 195 91 97 184
c 140 97 37 166 181
c 87 11 106 144 161
c 139 163 133 87 48
c 60 42 146 169 174
c 153 69 142 186 184
c 164 175 60 76 59
c 152 172 65 93 159
c 59 60 109 37 89
c 37 52 7 1 171
c 190 45 195 21 71
c 116 152 83 94 130
c 26 51 76 100 86
c 198 115 177 188 109
c 14 29 17 36 81
c 65 67 173 176 184
c 132 53 149 155 142
c 18 33 153 61 185
c 21 75 101 122 164
c 159 176 7 151 54
c 183 22 142 21 68
c 30 9 141 173 34
c 56 73 6 126 39
c 34 12 111 116 131
c 157 141 133 51 79
c 119 192 182 185 165
c 81 123 132 159 185
c 42 190 162 198 97
c 162 132 60 94 192
c 128 194 3 74 143
c 196 17 148 165 45
c 43 53 137 43 64
c 70 86 57 164 90
c 141 152 45 85 32
c 125 166 11 43 78
c 23 63 47 59 103
c 3 23 95 97 83
c 9 72 5 30 34
c 116 138 184 6 58
c 74 15 87 105 83
c 185 29 58 45 26
c 103 127 89 59 196
c 144 192 99 103 187
c 10 33 119 132 134
c 104 99 64 120 197
c 163 140 78 105 124
c 18 23 96 119 137
c 139 152 43 60 146
c 93 110 198 17 147
c 53 55 46 45 184
c 90 133 1 35 162
c 143 179 198 98 54
c 94 162 57 92 77
c 148 81 30 32 198
c 153 170 124 144 88
c 168 162 77 141 128
c 29 60 169 0 94
c 137 142 65 74 81
c 68 86 120 158 25
c 129 162 49 88 97
c 11 44 46 152 168
c 28 72 194 9 77
c 122 87 143 168 46
c 37 69 159 110 122
c 12 102 152 179 108
c 197 110 50 137 96
c 60 91 60 84 189
c 79 104 176 50 104
c 67 83 9 152 153
c 38 66 121 154 132
c 11 39 57 95 103
c 139 167 38 80 182
c 75 83 84 98 48
c 123 55 77 17 123
c 114 127 50 176 43
c 150 156 9 109 44
c 77 62 127 128 30
c 133 139 58 102 168
c 158 172 199 149 27
c 107 38 132 192 35
c 62 91 28 33 192
c 176 18 161 178 177
c 64 83 149 82 167
c 88 115 144 186 180
c 180 150 158 167 175
c 87 58 187 5 46
c 98 148 96 9 113
c 175 182 175 93 171
c 144 178 15 99 122
c 95 138 106 44 75
c 58 38 28 31 35
c 30 4 186 20 87
c 86 108 139 180 67
c 47 50 20 2 184
c 69 76 6 107 68
c 105 138 128 169 56
c 176 20 133 162 42
c 32 12 134 159 180
c 178 27 180 11 184
c 2 38 58 86 96
c 187 18 117 124 190
c 94 134 93 118 128
c 155 79 143 149 73
c 183 188 185 95 175
c 173 178 17 96 89
c 77 38 42 48 55
c 198 7 44 81 138
c 143 177 20 183 109
c 129 160 124 113 158
c 154 164 92 22 36
c 160 177 191 4 77
c 178 0 128 138 197
c 40 78 85 95 184
c 65 74 112 169 54
c 11 14 71 77 38
c 133 143 46 198 51
c 55 85 108 3 123
c 161 183 126 127 163
c 102 139 30 153 63
c 7 41 78 6 87
c 38 199 117 6 74
c 40 16 60 65 67
c 54 79 164 179 82
c 58 85 48 27 123
c 14 21 93 112 172
c 13 32 137 3 100
c 198 20 88 101 45
c 23 58 182 6 184
c 142 9 80 94 66
c 17 30 52 86 133
c 57 87 180 195 130
c 48 57 40 138 74
c 184 197 180 173 104
c 106 15 90 16 166
c 98 143 155 109 194
c 86 199 167 10 103
c 6 194 83 101 81
c 59 86 137 175 186
c 44 60 156 183 188
c 16 50 183 107 104
c 150 137 69 73 185
c 127 124 197 33 96
c 192 29 177 37 101
c 151 163 168 8 147
c 73 108 91 101 116
c 112 154 195 32 191
c 183 190 86 119 56
c 175 77 116 120 30
c 77 100 124 163 164
c 189 102 1 41 187
c 8 51 14 24 82
c 117 26 143 157 162
c 66 46 191 8 70
c 72 85 61 30 142
c 64 80 45 58 30
c 11 66 24 60 139
c 1 40 175 167 75
c 10 9 96 101 134
c 39 80 94 126 43
c 181 195 33 64 173
c 135 151 136 168 188
c 133 183 148 157 164
c 71 0 82 108 95
c 155 191 61 33 118
c 190 25 172 196 64
c 165 125 83 114 50
c 163 180 56 68 103
c 172 180 33 78 111
c 121 196 94 132 178
c 88 98 185 30 113
c 192 136 157 169 30
c 69 96 160 59 139
c 106 124 116 119 31
c 162 3 135 178 56
c 86 91 145 173 171
c 91 147 54 154 192
c 171 12 4 5 80
c 88 98 167 198 128
c 80 98 133 145 129
c 69 15 183 194 173
c 5 16 5 8 64
c 5 40 156 49 149
c 114 101 142 162 131
c 150 19 10 57 138
c 37 77 176 63 47
c 38 143 179 13 81
c 196 197 97 127 151
c 188 10 38 83 146
c 119 150 162 132 92
c 40 91 25 66 97
c 22 46 166 185 35
c 9 48 87 114 27
c 15 80 3 92 164
c 6 24 114 70 70
c 40 172 7 18 106
c 174 179 56 113 40
c 159 160 58 185 140
c 114 124 108 136 134
c 162 1 33 65 158
c 118 69 10 162 108
c 190 195 106 108 145
c 133 169 171 180 89
c 56 119 74 97 154
c 199 157 172 42 138
c 78 94 53 81 181
c 52 71 11 14 69
c 65 48 40 52 163
c 113 51 78 60 61
c 41 59 132 55 32
c 122 62 122 152 153
c 135 103 191 20 163
c 163 151 150 176 184
c 154 177 5 95 60
c 130 178 78 92 45
c 136 67 66 100 113
c 51 76 162 39 113
c 110 64 130 45 86
c 39 10 172 7 87
c 193 3 75 109 28
c 161 195 115 134 79
c 62 55 193 120 150
c 79 88 172 68 119
c 164 7 181 184 65
c 163 167 159 15 182
c 48 59 199 59 189
c 148 16 5 58 165
c 173 182 113 106 103
c 188 57 147 145 191
c 134 181 105 109 170
c 128 135 24 41 123
c 187 12 39 49 31
c 121 140 180 38 25
c 42 71 164 192 180
c 133 148 156 181 103
c 199 6 17 99 179
c 16 25 67 101 149
c 52 81 192 69 66
c 46 142 135 178 78
c 190 29 58 98 73
c 168 192 47 89 137
c 26 115 97 165 32
c 60 84 46 54 55
c 51 85 13 14 49
c 90 176 116 34 53
c 133 159 52 57 52
c 21 52 24 46 85
c 101 97 112 121 28
c 8 84 141 167 59
c 177 119 137 166 72
c 101 185 14 53 36
c 65 104 39 40 189
c 4 14 76 86 141
c 160 130 94 139 47
c 109 8 146 183 106
c 84 140 53 80 178
c 36 61 130 170 43
c 64 183 68 106 85
c 177 28 149 176 118
c 181 193 18 118 40
c 139 136 110 67 120
c 166 181 82 98 196
c 136 150 52 1 87
c 87 143 44 79 100
c 31 61 92 22 76
c 192 37 62 199 129
c 6 83 126 130 102
c 170 162 90 129 70
c 74 95 98 125 76
c 183 28 80 85 38
c 162 151 146 72 34
c 115 144 41 75 146
c 71 88 78 104 126
c 34 71 159 106 182
c 23 16 196 45 59
c 150 183 148 170 75
c 68 97 2 32 98
c 55 95 131 134 134
c 43 2 20 46 71
c 163 199 170 15 159
c 97 99 94 26 33
c 62 102 2 62 49
c 142 165 80 179 52
c 35 43 5 44 31
c 133 103 196 29 67
c 58 64 52 65 38
c 139 164 179 61 178
c 191 78 155 192 99
c 165 184 132 80 117
c 18 100 144 124 25
c 156 34 110 75 189
c 141 149 95 164 179
c 0 26 173 16 138
c 98 110 183 24 50
c 84 61 127 184 95
c 71 0 190 44 90
c 100 129 188 174 44
c 141 183 99 143 51
c 180 20 137 91 52
c 94 89 64 126 130
c 66 83 182 17 144
c 96 142 17 28 186
c 107 2 183 192 121
c 11 45 189 32 185
c 174 199 134 159 108
c 33 173 160 166 137
c 88 165 174 47 106
c 94 74 123 168 34
c 32 16 33 23 31
c 50 70 100 82 131
c 120 135 40 50 131
c 57 98 106 137 118
c 31 168 11 113 171
c 87 119 173 197 104
c 192 4 112 154 118
c 95 139 137 115 33
c 20 44 66 87 105
c 18 19 112 139 137
c 49 93 197 112 149
c 75 118 5 59 28
c 62 155 11 14 37
c 179 17 0 53 92
c 19 2 37 65 179
c 129 152 8 10 100
c 135 65 147 186 147
c 135 152 123 195 147
c 112 163 86 97 27
c 190 21 10 172 50
c 185 23 121 24 37
c 114 194 0 158 53
c 162 191 12 9 118
c 146 28 139 181 51
c 123 139 8 38 62
c 185 175 168 7 38
c 198 78 110 147 147
c 10 29 65 45 123
c 76 184 167 0 152
c 8 84 125 158 117
c 88 67 53 39 76
c 126 151 114 60 34
c 169 185 159 78 94
c 196 22 90 7 133
c 52 33 196 2 79
c 38 51 120 154 142
c 37 52 108 128 102
c 189 58 2 98 137
c 140 151 152 143 75
c 79 100 72 85 79
c 96 21 10 135 166
c 65 100 136 103 152
c 17 22 60 137 146
c 3 127 90 124 69
c 197 42 174 179 98
c 169 119 187 113 28
c 113 125 149 154 180
c 41 56 22 37 100
c 132 135 39 20 84
c 35 57 80 179 124
c 69 15 52 155 39
c 72 96 181 89 196
c 164 6 154 189 172
c 70 71 6 178 110
c 101 133 177 16 36
c 124 53 72 189 148
c 140 30 182 151 174
c 32 39 42 74 64
c 181 180 62 65 151
c 135 188 8 21 62
c 172 15 101 44 195
c 47 73 191 70 126
c 92 67 65 82 110
c 40 46 66 79 33
c 167 184 123 158 119
c 132 99 126 110 141
c 109 49 107 131 122
c 105 122 103 105 71
c 43 71 54 75 166
c 177 18 13 39 196
c 59 79 82 107 159
c 182 12 60 184 111
c 127 72 124 79 130
c 80 102 77 81 186
c 192 20 45 193 59
c 184 134 92 115 76
c 63 197 188 4 154
c 190 7 133 144 142
c 29 107 136 91 111
c 108 165 56 40 179
c 83 91 21 34 30
c 100 172 82 108 116
c 83 113 93 100 134
c 109 20 187 30 108
c 143 168 170 8 67
c 134 42 22 39 98
c 173 190 166 167 143
c 188 10 105 133 103
c 139 148 66 86 149
c 81 118 198 4 39
c 67 99 13 27 165
c 174 12 176 182 164
c 167 177 100 141 117
c 99 196 175 15 39
c 105 145 184 13 195
c 104 114 20 47 110
c 197 28 81 77 134
c 111 151 106 112 134
c 166 134 75 52 137
c 84 67 184 4 26
c 138 142 188 31 142
c 184 21 130 172 72
c 77 78 130 54 123
c 160 3 104 3 176
c 91 103 144 63 30
c 130 169 158 199 106
c 105 126 189 27 62
c 5 112 127 91 176
c 19 155 33 57 117
c 47 190 173 93 191
c 94 114 99 120 167
c 132 45 129 106 71
c 88 36 21 84 157
c 98 112 139 145 135
c 121 151 137 150 100
c 2 27 198 54 94
c 18 57 166 183 159
c 0 39 113 92 64
c 44 58 129 165 193
c 163 74 85 50 57
c 120 121 97 156 113
c 157 23 95 0 43
c 45 18 154 133 104
c 67 196 52 55 111
c 174 1 28 147 42
c 65 72 68 78 181
c 69 47 46 48 45
c 184 2 127 141 81
c 33 43 97 141 71
c 114 194 154 176 105
c 193 92 125 151 176
c 15 126 147 38 80
c 43 196 171 186 134
c 89 128 6 38 107
c 123 165 39 82 134
c 80 110 191 13 71
c 122 139 78 151 127
c 173 2 184 81 68
c 15 53 66 32 33
c 136 138 36 97 149
c 50 83 5 8 112
c 77 91 89 90 54
c 44 83 96 89 112
c 16 136 125 93 40
c 157 166 135 162 141
c 110 114 33 75 157
c 123 135 18 169 68
c 151 5 91 139 93
c 97 170 199 13 74
c 148 185 16 57 58
c 152 160 135 169 159
c 79 34 84 67 89
c 17 46 5 37 44
c 163 195 126 143 171
c 160 166 23 59 25
c 182 186 161 192 34
c 10 36 63 33 177
c 173 177 70 81 195
c 51 53 175 186 95
c 91 85 170 181 63
c 42 172 139 36 155
c 95 128 160 178 54
c 112 147 117 61 65
c 65 77 146 22 127
c 94 48 95 43 190
c 115 134 30 26 86
c 141 152 147 161 122
c 19 33 73 180 154
c 59 45 36 45 168
c 114 149 99 133 92
c 58 103 189 188 182
c 4 191 53 39 69
c 0 10 70 73 168
c 165 11 174 180 180
c 193 102 107 125 133
c 185 101 109 123 62
c 79 101 108 115 42
c 132 136 81 191 168
c 163 164 86 51 187
c 152 97 50 68 55
c 17 189 176 188 70
c 78 105 43 165 116
c 157 177 0 151 173
c 176 181 9 49 62
c 149 155 116 2 78
c 3 13 84 190 60
c 190 16 3 9 109
c 160 168 86 59 42
c 72 114 16 42 124
c 95 111 85 154 99
c 147 176 67 85 90
c 63 90 99 132 87
c 84 102 85 127 81
c 161 188 133 158 197
c 63 44 151 140 116
c 138 152 45 51 29
c 15 34 189 102 162
c 126 162 155 181 113
c 157 117 105 115 50
c 119 161 96 114 129
c 149 178 5 27 167
c 43 152 69 93 85
c 146 157 48 73 163
c 114 5 91 16 105
c 99 183 21 45 174
c 170 178 180 186 196
c 88 100 138 165 50
c 115 146 106 132 186
c 142 185 188 20 196
c 188 1 76 192 115
c 195 197 126 20 177
c 172 8 75 147 30
c 110 129 109 58 99
c 38 57 35 42 82
c 115 119 91 143 168
c 31 24 142 187 136
c 148 170 184 191 37
c 117 136 53 89 178
c 101 137 58 70 51
c 27 54 177 18 165
c 145 94 157 184 41
c 125 161 136 150 143
c 29 39 75 52 54
c 64 77 128 138 32
c 89 123 199 35 173
c 34 72 197 187 77
c 15 30 185 14 160
c 50 110 24 78 130
c 131 86 111 169 122
c 46 146 196 24 165
c 129 87 66 72 199
c 197 105 193 197 132
c 111 154 117 142 191
c 78 80 75 12 117
c 109 127 128 160 124
c 177 2 171 8 55
c 52 72 33 156 144
c 164 180 126 42 53
c 123 167 185 197 163
c 126 170 193 21 107
c 42 7 87 90 167
c 131 176 162 177 57
c 119 149 144 156 127
c 41 44 71 101 150
c 188 10 12 115 75
c 16 186 122 133 122
c 92 186 183 185 51
c 109 113 179 7 87
c 98 117 97 106 141
c 135 125 145 188 172
c 15 16 6 19 198
c 107 139 22 55 179
c 72 39 157 60 158
c 65 69 113 44 162
c 0 76 75 119 114
c 171 193 82 123 106
c 175 46 61 95 130
c 144 40 128 94 199
c 117 127 163 6 101
c 8 30 129 80 126
c 1 16 86 97 112
c 94 26 125 142 165
c 91 129 173 19 155
c 48 57 105 170 169
c 65 66 68 112 103
c 12 13 69 108 73
c 179 4 27 48 62
c 153 33 121 51 86
c 195 30 78 107 28
c 82 86 53 95 59
c 153 188 28 147 123
c 125 5 161 169 40
c 81 12 42 91 91
c 179 0 163 179 111
c 39 75 137 115 49
c 57 160 124 140 73
c 144 174 173 188 106
c 0 14 181 172 167
c 75 107 146 69 66
c 35 60 56 90 81
c 53 73 17 39 50
c 155 186 12 166 130
c 84 112 188 1 147
c 78 42 98 163 137
c 146 64 167 15 46
c 151 180 10 18 99
c 102 120 185 45 196
c 26 89 23 104 28
c 50 59 195 155 65
c 111 160 50 133 73
c 134 165 170 150 48
c 24 27 64 73 177
c 8 86 43 75 74
c 108 98 153 195 65
c 136 11 39 194 94
c 121 138 97 134 76
c 68 74 73 0 44
c 176 34 86 16 64
c 113 131 131 143 59
c 93 111 137 147 166
c 60 76 135 11 102
c 156 179 73 190 151
c 22 17 136 178 114
c 55 154 24 62 50
c 15 16 167 82 88
c 112 155 4 6 76
c 80 107 124 126 29
c 53 87 103 126 50
c 121 141 63 97 83
c 170 191 147 164 177
c 36 46 98 111 55
c 45 126 147 158 95
c 72 100 45 80 126
c 132 152 191 35 77
c 147 169 119 114 87
c 8 42 59 13 166
c 99 183 48 86 139
c 91 92 98 45 191
c 141 185 65 77 31
c 102 183 64 109 62
c 37 125 185 14 102
c 138 155 39 76 160
c 93 82 122 155 173
c 75 92 84 88 119
c 12 51 35 45 48
c 79 145 85 98 82
c 87 88 116 71 49
c 117 26 146 111 40
c 186 18 36 39 26
c 26 30 163 199 177
c 110 127 118 123 145
c 54 30 172 2 40
c 26 35 40 119 154
c 45 86 5 10 53
c 98 126 172 193 164
c 112 147 174 137 75
c 24 99 129 148 196
c 197 99 23 38 37
c 30 32 94 86 80
c 123 127 126 149 54
c 11 14 61 99 84
c 159 45 97 102 71
c 114 130 69 80 65
c 185 18 128 116 178
c 29 58 119 30 79
c 129 48 71 0 101
c 48 55 115 95 101
c 88 104 17 107 96
c 152 186 92 31 67
c 159 78 16 25 192
c 117 144 123 124 26
c 55 72 11 26 155
c 15 32 64 105 44
c 106 142 95 169 70
c 98 133 154 110 162
c 188 191 169 195 103
c 13 55 178 14 61
c 134 181 7 85 170
c 0 51 91 120 83
c 195 8 177 192 31
c 104 127 147 157 137
c 196 42 12 30 167
c 177 108 175 84 194
c 35 42 89 119 126
c 9 30 88 108 147
c 39 47 47 54 124
c 189 16 175 12 179
c 134 1 13 47 159
c 101 112 120 102 64
c 75 105 75 119 172
c 168 4 149 168 52
c 137 181 146 61 85
c 134 157 117 138 92
c 138 144 9 53 144
c 151 95 192 12 99
c 12 91 83 112 91
c 71 81 76 97 67
c 132 80 177 8 197
c 6 160 154 2 136
c 80 32 63 58 145
c 199 22 1 9 70
c 151 160 134 152 113
c 120 184 35 53 167
c 162 179 176 182 77
c 5 9 103 114 99
c 115 147 75 123 63
c 158 89 146 163 187
c 30 190 13 138 156
c 112 29 28 35 46
c 108 145 10 33 56
c 10 160 78 30 89
c 19 48 69 13 183
c 9 138 14 65 196
c 41 58 164 1 95
c 32 192 97 120 123
c 62 77 136 158 181
c 166 3 112 154 141
c 111 112 154 71 106
c 132 1 116 106 150
c 152 173 18 40 145
c 61 71 198 10 89
c 111 127 199 6 156
c 78 112 174 136 168
c 31 42 56 32 126
c 66 8 79 124 89
c 80 89 195 125 62
c 196 197 147 97 191
c 175 177 10 188 108
c 30 73 138 148 51
c 126 139 107 137 171
c 26 57 99 144 108
c 1 184 132 160 86
c 94 127 57 107 142
c 148 177 178 180 112
c 112 169 12 153 175
c 29 91 168 183 166
c 163 167 22 26 140
c 146 190 162 3 125
c 193 13 146 164 185
c 172 15 173 197 53
c 86 199 79 82 110
c 179 13 136 177 186
c 2 135 135 179 131
c 122 156 166 3 191
c 112 142 171 13 196
c 154 165 148 149 189
c 116 118 77 92 26
c 14 109 23 116 28
c 3 71 151 153 122
c 117 120 35 64 128
c 166 168 182 25 78
c 160 100 120 184 166
c 8 49 17 105 120
c 46 60 63 68 170
c 187 5 1 33 172
c 98 121 104 67 127
c 168 174 111 137 177
c 192 16 42 81 74
c 151 12 75 93 156
c 183 188 32 43 104
c 44 82 79 97 192
c 141 149 18 126 74
c 151 78 183 194 75
c 13 27 111 129 173
c 133 163 28 162 164
c 163 176 54 185 104
c 75 30 170 190 70
c 24 25 137 159 191
c 102 47 40 53 195
c 91 2 53 88 73
c 91 2 8 11 112
c 38 55 9 30 34
c 60 21 28 32 94
c 195 126 172 42 32
c 10 157 90 98 60
c 38 129 12 9 168
c 64 75 20 57 192
c 91 6 47 50 171
c 34 118 191 190 85
c 68 107 60 72 116
c 132 151 4 8 33
c 0 158 57 42 33
c 128 159 6 50 166
c 151 182 101 168 147
c 77 38 174 121 69
c 193 24 180 5 93
c 2 185 146 177 108
c 36 180 188 192 160
c 176 45 0 38 114
c 170 188 25 67 87
c 28 39 150 194 60
c 16 197 81 29 61
c 144 175 125 179 118
c 196 198 138 66 71
c 182 186 125 123 158
c 69 163 194 15 197
c 110 61 52 83 108
c 145 163 128 134 182
c 173 93 71 93 104
c 75 7 95 99 82
c 117 112 169 4 129
c 193 33 136 29 54
c 174 1 191 1 172
c 5 47 193 12 61
c 105 106 57 101 45
c 84 183 10 162 103
c 137 166 196 82 66
c 35 33 111 122 119
c 128 53 105 128 41
c 33 165 72 78 154
c 137 11 112 29 25
c 183 26 184 58 37
c 172 6 97 104 108
c 165 171 43 152 78
c 106 85 55 136 148
c 101 109 156 55 37
c 118 143 103 125 135
c 130 155 173 112 52
c 78 112 156 176 149
c 89 134 189 190 95
c 141 151 164 198 179
c 90 66 34 79 96
c 91 106 124 72 153
c 156 169 105 127 131
c 61 159 14 115 181
c 66 75 193 90 86
c 26 181 156 184 61
c 86 90 185 73 158
c 121 138 46 131 151
c 40 42 15 129 133
c 148 178 153 23 53
c 123 150 75 87 88
c 118 50 187 190 114
c 171 76 107 126 177
c 181 186 54 63 184
c 84 89 57 81 68
c 98 65 187 48 116
c 84 124 92 134 181
c 8 26 40 172 143
c 11 49 57 93 152
c 60 150 79 84 191
c 183 9 103 10 82
c 198 40 139 36 85
c 183 185 157 173 53
c 35 197 150 67 159
c 115 136 169 10 113
c 184 158 48 49 103
c 146 19 68 87 189
c 22 67 65 149 130
c 114 159 180 117 184
c 38 61 85 39 171
c 52 93 75 8 86
c 96 47 113 92 116
c 9 49 7 32 54
c 194 8 150 193 29
c 40 66 73 161 183
c 196 88 127 54 91
c 55 84 102 42 171
c 167 172 115 126 171
c 199 112 40 45 89
c 124 166 98 127 196
c 182 166 119 6 184
c 198 20 63 64 109
c 92 104 190 20 58
c 14 54 34 85 107
c 99 139 43 149 158
c 118 119 10 33 98
c 129 80 194 52 52
c 20 197 167 41 70
c 127 42 6 178 32
c 116 28 72 112 37
c 36 167 146 19 61
c 18 79 78 86 195
c 105 29 153 66 99
c 115 136 197 198 151
c 14 114 173 174 189
c 149 24 166 76 91
c 43 58 157 165 186
c 76 108 53 91 115
c 32 95 22 67 43
c 59 82 135 148 148
c 66 108 27 30 159
c 138 191 5 9 94
c 188 57 102 181 178
c 42 100 13 125 76
c 89 99 7 12 67
c 24 100 94 106 164
c 24 13 114 98 127
c 141 180 105 159 160
c 120 132 186 12 37
c 32 40 136 122 33
c 49 86 164 170 100
c 7 192 45 0 142
c 126 63 143 145 170
c 117 48 126 110 95
c 151 12 21 46 110
c 81 110 7 17 122
c 28 53 173 195 25
c 79 66 144 181 121
c 168 196 181 190 117
c 130 169 151 33 74
c 173 187 23 39 190
c 69 199 66 8 149
c 89 98 108 164 27
c 12 32 194 9 46
c 165 191 91 121 186
c 147 183 132 168 135
c 119 138 105 147 185
c 193 5 74 76 80
c 185 25 100 172 31
c 127 142 60 80 33
c 47 54 166 10 64
c 66 125 153 123 194
c 48 156 169 162 54
c 83 164 113 126 122
c 96 9 181 23 148
c 31 44 55 8 29
c 118 19 111 169 150
c 172 174 88 151 58
c 24 59 19 20 64
c 151 153 42 78 184
c 30 26 143 174 154
c 154 186 63 66 109
c 182 199 26 38 91
c 142 11 105 121 138
c 7 8 154 150 191
c 186 21 40 41 138
c 188 22 188 46 39
c 94 98 107 53 41
c 190 4 110 155 159
c 102 69 137 171 185
c 80 20 59 95 26
c 157 199 62 77 174
c 168 187 161 144 27
c 127 165 93 152 72
c 51 76 76 99 144
c 110 140 80 156 29
c 18 32 115 117 197
c 128 138 30 69 188
c 185 6 53 81 40
c 3 114 142 148 146
c 150 194 143 111 39
c 25 45 46 148 69
c 134 32 116 168 81
c 111 143 199 42 176
c 156 142 181 184 78
c 106 131 50 61 180
c 91 9 115 158 49
c 22 80 168 180 70
c 174 136 46 172 76
c 126 162 177 28 70
c 181 79 122 148 150
c 127 170 94 164 51
c 93 116 62 193 159
c 177 55 139 152 87
c 74 83 83 98 54
c 49 141 83 101 125
c 189 27 169 21 31
c 152 65 141 117 100
c 50 63 168 0 58
c 70 95 18 62 66
c 117 126 71 100 181
c 22 148 135 75 186
c 115 183 74 88 65
c 161 157 156 191 73
c 157 70 125 150 53
c 197 44 94 127 53
c 106 96 41 47 26
c 117 146 34 57 66
c 3 74 18 46 117
c 27 103 37 79 176
c 35 48 27 25 187
c 77 98 106 136 150
c 199 16 59 169 150
c 191 98 102 142 97
c 60 61 124 58 163
c 93 97 80 107 171
c 137 7 11 14 64
c 156 66 61 125 55
c 143 192 170 172 179
c 158 193 25 161 90
c 83 102 83 91 83
c 111 87 41 61 26
c 28 75 58 54 26
c 37 69 139 147 68
c 149 188 51 70 85
c 176 6 75 78 179
c 147 152 36 38 184
c 119 132 23 50 71
c 196 39 68 106 63
c 37 41 149 191 63
c 57 136 167 83 80
c 83 151 74 116 180
c 128 42 130 174 97
c 59 141 132 164 90
c 128 111 129 153 137
c 27 18 122 158 126
c 155 6 185 195 33
c 63 186 72 49 170
c 132 128 59 92 140
c 65 94 19 88 74
c 176 186 178 18 27
c 114 141 84 151 173
c 84 89 148 179 88
c 160 13 79 182 118
c 106 123 70 8 154
c 13 17 174 25 34
c 54 70 119 133 183
c 67 96 125 147 143
c 16 33 139 166 50
c 195 28 89 22 142
c 190 3 86 118 157
c 62 66 117 6 165
c 161 0 66 19 54
c 96 77 186 193 167
c 167 182 86 26 38
c 18 79 175 60 149
c 172 12 33 118 87
c 154 191 76 84 182
c 15 60 174 195 74
c 180 190 12 55 197
c 11 85 189 187 35
c 43 88 76 115 187
c 137 161 125 159 192
c 73 110 94 111 138
c 71 100 155 87 90
c 189 1 99 197 102
c 1 5 34 44 143
c 160 189 38 112 125
c 145 171 44 68 85
c 116 16 16 197 113
c 96 135 75 85 164
c 66 21 137 175 84
c 50 81 110 125 141
c 109 91 57 84 177
c 142 173 119 159 170
c 2 19 188 192 177
c 159 168 26 53 55
c 36 57 6 187 43
c 72 74 112 92 76
c 121 127 57 171 122
c 118 143 104 143 151
c 11 4 131 160 194
c 117 176 116 172 136
c 41 191 198 92 107
c 106 109 74 82 107
c 137 142 150 183 130
c 84 121 190 161 125
c 184 3 93 191 120
c 38 56 119 142 112
c 186 19 164 19 72
c 50 64 163 170 39
c 143 152 80 61 146
c 95 183 161 180 96
c 188 11 67 71 33
c 137 171 37 39 85
c 28 31 59 78 115
c 142 84 22 99 116
c 62 103 184 20 95
c 141 164 83 94 115
c 19 28 32 49 114
c 68 132 71 189 43
c 113 126 26 140 99
c 133 141 189 194 158
c 190 130 3 45 172
c 114 53 95 114 122
c 158 163 169 113 126
c 49 87 56 75 168
c 96 170 175 188 191
c 163 182 71 98 186
c 154 179 111 141 57
c 58 38 43 118 48
c 101 140 55 162 34
c 141 25 172 185 181
c 188 23 185 19 123
c 167 151 65 71 123
c 111 118 84 107 95
c 198 21 59 97 135
c 168 190 59 10 169
c 42 178 80 187 186
c 193 4 40 172 74
c 179 6 114 127 176
c 77 89 177 185 98
c 128 108 12 44 168
c 10 40 119 129 65
c 96 69 57 63 64
c 134 72 26 42 92
c 41 76 56 64 157
c 58 101 82 98 113
c 25 13 160 195 151
c 117 107 92 135 69
c 105 127 98 45 157
c 189 19 61 104 141
c 157 159 97 125 184
c 36 189 58 65 115
c 124 133 147 148 122
c 180 13 63 82 106
c 123 162 172 193 111
c 191 197 139 196 115
c 86 120 189 190 167
c 76 119 61 90 44
c 101 51 34 50 130
c 44 134 170 171 73
c 139 148 124 126 87
c 147 163 28 199 28
c 137 161 70 163 116
